issn,.id,V1
2210-5395,http://www.elsevier.com/tdm/userlicense/1.0/,1
2210-5395,http://creativecommons.org/licenses/by/4.0/,1
2210-5395,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
0739-8859,https://www.elsevier.com/tdm/userlicense/1.0/,289
0739-8859,http://creativecommons.org/licenses/by-nc-nd/4.0/,8
0739-8859,http://creativecommons.org/licenses/by/4.0/,4
0739-8859,https://www.elsevier.com/open-access/userlicense/1.0/,1
0739-8859,http://www.elsevier.com/open-access/userlicense/1.0/,1
0921-3449,https://www.elsevier.com/tdm/userlicense/1.0/,1121
0921-3449,http://creativecommons.org/licenses/by/4.0/,36
0921-3449,http://creativecommons.org/licenses/by-nc-nd/4.0/,24
0921-3449,https://www.elsevier.com/open-access/userlicense/1.0/,17
0921-3449,http://www.elsevier.com/tdm/userlicense/1.0/,3
0921-3449,http://www.elsevier.com/open-access/userlicense/1.0/,1
2212-5345,https://www.elsevier.com/tdm/userlicense/1.0/,271
2212-5345,http://creativecommons.org/licenses/by-nc-nd/4.0/,3
2212-5345,http://www.elsevier.com/tdm/userlicense/1.0/,2
2213-0071,https://www.elsevier.com/tdm/userlicense/1.0/,599
2213-0071,http://creativecommons.org/licenses/by-nc-nd/4.0/,580
2213-0071,http://creativecommons.org/licenses/by-nc-nd/3.0/,11
2213-0071,http://creativecommons.org/licenses/by/4.0/,2
2213-0071,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,1
2213-0071,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1569-9048,https://www.elsevier.com/tdm/userlicense/1.0/,692
1569-9048,https://www.elsevier.com/open-access/userlicense/1.0/,14
1569-9048,http://creativecommons.org/licenses/by-nc-nd/4.0/,9
1569-9048,http://creativecommons.org/licenses/by/4.0/,5
1569-9048,http://www.elsevier.com/tdm/userlicense/1.0/,2
1569-9048,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2211-3797,https://www.elsevier.com/tdm/userlicense/1.0/,1555
2211-3797,http://creativecommons.org/licenses/by-nc-nd/4.0/,1269
2211-3797,http://creativecommons.org/licenses/by/4.0/,274
2211-3797,http://creativecommons.org/licenses/by-nc-nd/3.0/,6
2211-3797,http://www.elsevier.com/tdm/userlicense/1.0/,3
0300-9572,https://www.elsevier.com/tdm/userlicense/1.0/,2753
0300-9572,http://creativecommons.org/licenses/by-nc-nd/4.0/,48
0300-9572,http://creativecommons.org/licenses/by/4.0/,13
0300-9572,https://www.elsevier.com/open-access/userlicense/1.0/,8
0300-9572,http://www.elsevier.com/tdm/userlicense/1.0/,8
0300-9572,http://creativecommons.org/licenses/by-nc-nd/3.0/,3
1879-9337,https://www.elsevier.com/tdm/userlicense/1.0/,47
1879-9337,http://creativecommons.org/licenses/by-nc-nd/4.0/,47
0034-6667,https://www.elsevier.com/tdm/userlicense/1.0/,463
0034-6667,https://www.elsevier.com/open-access/userlicense/1.0/,15
0034-6667,http://creativecommons.org/licenses/by-nc-nd/4.0/,6
0034-6667,http://creativecommons.org/licenses/by/4.0/,5
0034-6667,http://www.elsevier.com/tdm/userlicense/1.0/,1
2405-4283,https://www.elsevier.com/tdm/userlicense/1.0/,24
2405-4283,http://creativecommons.org/licenses/by-nc-nd/4.0/,22
2405-4283,http://creativecommons.org/licenses/by/4.0/,1
0101-3289,https://www.elsevier.com/tdm/userlicense/1.0/,303
0101-3289,http://creativecommons.org/licenses/by-nc-nd/4.0/,299
0085-5626,http://creativecommons.org/licenses/by-nc-nd/4.0/,220
0085-5626,https://www.elsevier.com/tdm/userlicense/1.0/,219
0085-5626,http://www.elsevier.com/tdm/userlicense/1.0/,1
0102-695X,https://www.elsevier.com/tdm/userlicense/1.0/,437
0102-695X,http://creativecommons.org/licenses/by-nc-nd/4.0/,436
0102-3616,http://creativecommons.org/licenses/by-nc-nd/4.0/,584
0102-3616,https://www.elsevier.com/tdm/userlicense/1.0/,579
0102-3616,http://www.elsevier.com/tdm/userlicense/1.0/,7
2255-4971,http://creativecommons.org/licenses/by-nc-nd/4.0/,529
2255-4971,https://www.elsevier.com/tdm/userlicense/1.0/,525
2255-4971,http://www.elsevier.com/tdm/userlicense/1.0/,5
2530-299X,https://www.elsevier.com/tdm/userlicense/1.0/,22
2254-8874,https://www.elsevier.com/tdm/userlicense/1.0/,272
0123-9015,https://www.elsevier.com/tdm/userlicense/1.0/,200
0120-5633,https://www.elsevier.com/tdm/userlicense/1.0/,550
0120-5633,http://creativecommons.org/licenses/by-nc-nd/4.0/,550
0120-5633,http://www.elsevier.com/tdm/userlicense/1.0/,1
0120-8845,https://www.elsevier.com/tdm/userlicense/1.0/,136
2530-3120,https://www.elsevier.com/tdm/userlicense/1.0/,68
0121-8123,https://www.elsevier.com/tdm/userlicense/1.0/,173
0121-8123,http://www.elsevier.com/tdm/userlicense/1.0/,1
2444-4405,https://www.elsevier.com/tdm/userlicense/1.0/,94
1138-4891,https://www.elsevier.com/tdm/userlicense/1.0/,86
1138-4891,http://creativecommons.org/licenses/by-nc-nd/4.0/,77
1138-4891,http://creativecommons.org/licenses/by-nc-nd/3.0/,9
0034-9356,https://www.elsevier.com/tdm/userlicense/1.0/,502
0034-9356,http://www.elsevier.com/tdm/userlicense/1.0/,3
2341-1929,https://www.elsevier.com/tdm/userlicense/1.0/,257
2255-534X,https://www.elsevier.com/tdm/userlicense/1.0/,269
2255-534X,http://creativecommons.org/licenses/by-nc-nd/4.0/,269
2444-9725,http://creativecommons.org/licenses/by-nc-nd/4.0/,24
2444-9725,https://www.elsevier.com/tdm/userlicense/1.0/,22
2444-9725,http://www.elsevier.com/tdm/userlicense/1.0/,2
0716-8640,https://www.elsevier.com/tdm/userlicense/1.0/,422
0716-8640,http://creativecommons.org/licenses/by-nc-nd/4.0/,422
0185-1063,https://www.elsevier.com/tdm/userlicense/1.0/,161
0185-1063,http://creativecommons.org/licenses/by-nc-nd/4.0/,161
0870-2551,https://www.elsevier.com/tdm/userlicense/1.0/,722
0870-2551,http://creativecommons.org/licenses/by-nc-nd/4.0/,173
0870-2551,http://www.elsevier.com/tdm/userlicense/1.0/,1
1136-1034,https://www.elsevier.com/tdm/userlicense/1.0/,44
2530-3805,https://www.elsevier.com/tdm/userlicense/1.0/,42
2468-9114,https://www.elsevier.com/tdm/userlicense/1.0/,427
2214-4234,https://www.elsevier.com/tdm/userlicense/1.0/,53
2214-4234,http://creativecommons.org/licenses/by-nc-nd/4.0/,51
0889-857X,https://www.elsevier.com/tdm/userlicense/1.0/,301
0889-857X,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
2452-2198,https://www.elsevier.com/tdm/userlicense/1.0/,134
2452-2198,http://creativecommons.org/licenses/by-nc-nd/4.0/,3
2452-2198,http://creativecommons.org/licenses/by/4.0/,1
1672-6308,https://www.elsevier.com/tdm/userlicense/1.0/,141
1672-6308,http://creativecommons.org/licenses/by-nc-nd/4.0/,141
1068-7971,https://www.elsevier.com/tdm/userlicense/1.0/,499
2093-7911,http://creativecommons.org/licenses/by-nc-nd/4.0/,258
2093-7911,https://www.elsevier.com/tdm/userlicense/1.0/,255
2093-7911,http://www.elsevier.com/tdm/userlicense/1.0/,3
0925-7535,https://www.elsevier.com/tdm/userlicense/1.0/,1196
0925-7535,http://creativecommons.org/licenses/by-nc-nd/4.0/,39
0925-7535,http://creativecommons.org/licenses/by/4.0/,19
0925-7535,https://www.elsevier.com/open-access/userlicense/1.0/,5
0925-7535,http://creativecommons.org/licenses/by-nc-nd/3.0/,4
0925-7535,http://www.elsevier.com/tdm/userlicense/1.0/,3
0925-7535,http://www.elsevier.com/open-access/userlicense/1.0/,1
0925-7535,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1013-9052,https://www.elsevier.com/tdm/userlicense/1.0/,181
1013-9052,http://creativecommons.org/licenses/by-nc-nd/4.0/,173
1013-9052,http://creativecommons.org/licenses/by-nc-nd/3.0/,8
1319-562X,https://www.elsevier.com/tdm/userlicense/1.0/,986
1319-562X,http://creativecommons.org/licenses/by-nc-nd/4.0/,911
1319-562X,http://creativecommons.org/licenses/by-nc-nd/3.0/,74
1319-4534,https://www.elsevier.com/tdm/userlicense/1.0/,306
1319-4534,http://creativecommons.org/licenses/by-nc-nd/4.0/,275
1319-4534,http://creativecommons.org/licenses/by-nc-nd/3.0/,33
1319-4534,http://www.elsevier.com/tdm/userlicense/1.0/,2
1319-0164,https://www.elsevier.com/tdm/userlicense/1.0/,571
1319-0164,http://creativecommons.org/licenses/by-nc-nd/4.0/,503
1319-0164,http://creativecommons.org/licenses/by-nc-nd/3.0/,73
1319-0164,http://www.elsevier.com/tdm/userlicense/1.0/,9
0920-9964,https://www.elsevier.com/tdm/userlicense/1.0/,2004
0920-9964,http://creativecommons.org/licenses/by-nc-nd/4.0/,60
0920-9964,http://creativecommons.org/licenses/by/4.0/,34
0920-9964,http://www.elsevier.com/tdm/userlicense/1.0/,2
0920-9964,https://www.elsevier.com/open-access/userlicense/1.0/,1
0920-9964,http://www.elsevier.com/open-access/userlicense/1.0/,1
0920-9964,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2215-0013,https://www.elsevier.com/tdm/userlicense/1.0/,96
2215-0013,http://creativecommons.org/licenses/by-nc-nd/4.0/,89
2215-0013,http://creativecommons.org/licenses/by/4.0/,4
2215-0013,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2095-9273,https://www.elsevier.com/tdm/userlicense/1.0/,1092
2095-9273,http://www.springer.com/tdm,262
2095-9273,http://creativecommons.org/licenses/by/4.0/,29
2095-9273,http://creativecommons.org/licenses/by/4.0,5
2095-9273,http://www.elsevier.com/tdm/userlicense/1.0/,4
0167-6423,https://www.elsevier.com/tdm/userlicense/1.0/,534
0167-6423,http://www.elsevier.com/tdm/userlicense/1.0/,27
0167-6423,https://www.elsevier.com/open-access/userlicense/1.0/,10
0167-6423,http://creativecommons.org/licenses/by-nc-nd/4.0/,6
0167-6423,http://creativecommons.org/licenses/by/4.0/,4
0167-6423,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
1355-0306,https://www.elsevier.com/tdm/userlicense/1.0/,358
1355-0306,http://creativecommons.org/licenses/by/4.0/,9
1355-0306,http://creativecommons.org/licenses/by-nc-nd/4.0/,7
1355-0306,https://www.elsevier.com/open-access/userlicense/1.0/,2
1355-0306,http://www.elsevier.com/tdm/userlicense/1.0/,1
2603-6363,https://www.elsevier.com/tdm/userlicense/1.0/,25
0048-9697,https://www.elsevier.com/tdm/userlicense/1.0/,11244
0048-9697,http://creativecommons.org/licenses/by-nc-nd/4.0/,284
0048-9697,https://www.elsevier.com/open-access/userlicense/1.0/,257
0048-9697,http://creativecommons.org/licenses/by/4.0/,221
0048-9697,http://www.elsevier.com/open-access/userlicense/1.0/,27
0048-9697,http://www.elsevier.com/tdm/userlicense/1.0/,22
0048-9697,http://creativecommons.org/licenses/by-nc-nd/3.0/,12
0048-9697,http://creativecommons.org/licenses/by/3.0/,6
0048-9697,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,2
0304-4238,https://www.elsevier.com/tdm/userlicense/1.0/,2268
0304-4238,https://www.elsevier.com/open-access/userlicense/1.0/,24
0304-4238,http://creativecommons.org/licenses/by-nc-nd/4.0/,22
0304-4238,http://www.elsevier.com/tdm/userlicense/1.0/,17
0304-4238,http://creativecommons.org/licenses/by/4.0/,9
0304-4238,http://www.elsevier.com/open-access/userlicense/1.0/,1
0304-4238,http://creativecommons.org/licenses/by/3.0/,1
0304-4238,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
0037-0738,https://www.elsevier.com/tdm/userlicense/1.0/,683
0037-0738,https://www.elsevier.com/open-access/userlicense/1.0/,13
0037-0738,http://creativecommons.org/licenses/by/4.0/,6
0037-0738,http://www.elsevier.com/tdm/userlicense/1.0/,4
0037-0738,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
2214-1804,https://www.elsevier.com/tdm/userlicense/1.0/,222
2214-1804,http://creativecommons.org/licenses/by-nc-nd/4.0/,185
2214-1804,http://creativecommons.org/licenses/by/4.0/,27
2214-1804,http://creativecommons.org/licenses/by-nc-nd/3.0/,9
2214-1804,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
0924-4247,https://www.elsevier.com/tdm/userlicense/1.0/,2176
0924-4247,https://www.elsevier.com/open-access/userlicense/1.0/,33
0924-4247,http://creativecommons.org/licenses/by/4.0/,22
0924-4247,http://creativecommons.org/licenses/by-nc-nd/4.0/,18
0924-4247,http://www.elsevier.com/tdm/userlicense/1.0/,9
0924-4247,http://www.elsevier.com/open-access/userlicense/1.0/,6
0924-4247,http://creativecommons.org/licenses/by/3.0/,1
0924-4247,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
0925-4005,https://www.elsevier.com/tdm/userlicense/1.0/,8081
0925-4005,https://www.elsevier.com/open-access/userlicense/1.0/,121
0925-4005,http://creativecommons.org/licenses/by-nc-nd/4.0/,48
0925-4005,http://creativecommons.org/licenses/by/4.0/,38
0925-4005,http://www.elsevier.com/tdm/userlicense/1.0/,34
0925-4005,http://www.elsevier.com/open-access/userlicense/1.0/,16
0925-4005,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
0925-4005,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1383-5866,https://www.elsevier.com/tdm/userlicense/1.0/,2779
1383-5866,https://www.elsevier.com/open-access/userlicense/1.0/,44
1383-5866,http://www.elsevier.com/tdm/userlicense/1.0/,18
1383-5866,http://creativecommons.org/licenses/by-nc-nd/4.0/,14
1383-5866,http://creativecommons.org/licenses/by/4.0/,8
1383-5866,http://www.elsevier.com/open-access/userlicense/1.0/,3
2050-1161,https://www.elsevier.com/tdm/userlicense/1.0/,194
2050-1161,http://creativecommons.org/licenses/by-nc-nd/4.0/,194
2050-1161,http://www.elsevier.com/tdm/userlicense/1.0/,2
2050-0521,https://www.elsevier.com/tdm/userlicense/1.0/,255
2050-0521,http://creativecommons.org/licenses/by-nc-nd/4.0/,5
2050-0521,http://www.elsevier.com/tdm/userlicense/1.0/,2
1877-5756,https://www.elsevier.com/tdm/userlicense/1.0/,254
1877-5756,http://creativecommons.org/licenses/by-nc-nd/4.0/,11
1877-5756,https://www.elsevier.com/open-access/userlicense/1.0/,1
1877-5756,http://creativecommons.org/licenses/by/4.0/,1
2405-8726,https://www.elsevier.com/tdm/userlicense/1.0/,128
2405-8726,http://creativecommons.org/licenses/by-nc-nd/4.0/,126
0165-1684,https://www.elsevier.com/tdm/userlicense/1.0/,1492
0165-1684,https://www.elsevier.com/open-access/userlicense/1.0/,35
0165-1684,http://www.elsevier.com/tdm/userlicense/1.0/,8
0165-1684,http://creativecommons.org/licenses/by-nc-nd/4.0/,7
0165-1684,http://creativecommons.org/licenses/by/4.0/,5
0165-1684,http://creativecommons.org/licenses/by/3.0/,4
0165-1684,http://creativecommons.org/licenses/by-nc-nd/3.0/,2
0923-5965,https://www.elsevier.com/tdm/userlicense/1.0/,592
0923-5965,https://www.elsevier.com/open-access/userlicense/1.0/,6
0923-5965,http://creativecommons.org/licenses/by/4.0/,3
0923-5965,http://www.elsevier.com/tdm/userlicense/1.0/,2
0923-5965,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
0923-5965,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
1569-190X,https://www.elsevier.com/tdm/userlicense/1.0/,461
1569-190X,https://www.elsevier.com/open-access/userlicense/1.0/,6
1569-190X,http://creativecommons.org/licenses/by/4.0/,6
1569-190X,http://www.elsevier.com/tdm/userlicense/1.0/,5
1569-190X,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
2352-7218,https://www.elsevier.com/tdm/userlicense/1.0/,362
2352-7218,https://www.elsevier.com/open-access/userlicense/1.0/,2
2352-7218,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
1389-9457,https://www.elsevier.com/tdm/userlicense/1.0/,2910
1389-9457,http://creativecommons.org/licenses/by-nc-nd/4.0/,34
1389-9457,http://www.elsevier.com/tdm/userlicense/1.0/,17
1389-9457,https://www.elsevier.com/open-access/userlicense/1.0/,11
1389-9457,http://creativecommons.org/licenses/by/4.0/,11
1389-9457,http://creativecommons.org/licenses/by-nc-nd/3.0/,3
1389-9457,http://www.elsevier.com/open-access/userlicense/1.0/,1
1389-9457,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1556-407X,https://www.elsevier.com/tdm/userlicense/1.0/,293
1556-407X,http://www.elsevier.com/tdm/userlicense/1.0/,4
1556-407X,https://www.elsevier.com/open-access/userlicense/1.0/,1
1556-407X,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
0921-4488,https://www.elsevier.com/tdm/userlicense/1.0/,1010
0921-4488,https://www.elsevier.com/open-access/userlicense/1.0/,22
0921-4488,http://creativecommons.org/licenses/by-nc-nd/4.0/,11
0921-4488,http://www.elsevier.com/tdm/userlicense/1.0/,4
0921-4488,http://creativecommons.org/licenses/by/4.0/,3
2352-6483,https://www.elsevier.com/tdm/userlicense/1.0/,65
2352-7110,https://www.elsevier.com/tdm/userlicense/1.0/,172
2352-7110,http://creativecommons.org/licenses/by/4.0/,149
2352-7110,http://creativecommons.org/licenses/by-nc-nd/4.0/,6
2352-7110,http://www.elsevier.com/tdm/userlicense/1.0/,1
0267-7261,https://www.elsevier.com/tdm/userlicense/1.0/,1287
0267-7261,https://www.elsevier.com/open-access/userlicense/1.0/,36
0267-7261,http://creativecommons.org/licenses/by/4.0/,8
0267-7261,http://creativecommons.org/licenses/by-nc-nd/4.0/,8
0267-7261,http://www.elsevier.com/tdm/userlicense/1.0/,3
0267-7261,http://creativecommons.org/licenses/by/3.0/,1
0167-1987,https://www.elsevier.com/tdm/userlicense/1.0/,794
0167-1987,https://www.elsevier.com/open-access/userlicense/1.0/,12
0167-1987,http://creativecommons.org/licenses/by-nc-nd/4.0/,7
0167-1987,http://creativecommons.org/licenses/by/4.0/,5
0167-1987,http://www.elsevier.com/tdm/userlicense/1.0/,3
0038-0806,https://www.elsevier.com/tdm/userlicense/1.0/,433
0038-0806,https://www.elsevier.com/open-access/userlicense/1.0/,205
0038-0806,http://creativecommons.org/licenses/by-nc-nd/4.0/,85
0038-0806,http://www.elsevier.com/open-access/userlicense/1.0/,21
0038-0806,http://www.elsevier.com/tdm/userlicense/1.0/,1
2451-912X,https://www.elsevier.com/tdm/userlicense/1.0/,44
2451-912X,http://creativecommons.org/licenses/by-nc-nd/4.0/,44
2589-2088,https://www.elsevier.com/tdm/userlicense/1.0/,1
2589-2088,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
0167-2738,https://www.elsevier.com/tdm/userlicense/1.0/,1321
0167-2738,https://www.elsevier.com/open-access/userlicense/1.0/,81
0167-2738,http://creativecommons.org/licenses/by/4.0/,9
0167-2738,http://creativecommons.org/licenses/by-nc-nd/4.0/,9
0167-2738,http://www.elsevier.com/tdm/userlicense/1.0/,5
0167-2738,http://creativecommons.org/licenses/by/3.0/,2
0167-2738,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
0254-6299,https://www.elsevier.com/tdm/userlicense/1.0/,1706
0254-6299,http://creativecommons.org/licenses/by/4.0/,708
0254-6299,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
0254-6299,https://www.elsevier.com/open-access/userlicense/1.0/,1
0254-6299,http://www.elsevier.com/tdm/userlicense/1.0/,1
1026-9185,https://www.elsevier.com/tdm/userlicense/1.0/,84
1026-9185,http://creativecommons.org/licenses/by-nc-nd/4.0/,81
1026-9185,http://creativecommons.org/licenses/by/4.0/,1
0265-9646,https://www.elsevier.com/tdm/userlicense/1.0/,183
0265-9646,http://www.elsevier.com/tdm/userlicense/1.0/,7
0265-9646,http://creativecommons.org/licenses/by/4.0/,1
1752-9298,https://www.elsevier.com/tdm/userlicense/1.0/,208
2445-4249,https://www.elsevier.com/tdm/userlicense/1.0/,53
1877-5845,https://www.elsevier.com/tdm/userlicense/1.0/,129
1877-5845,http://creativecommons.org/licenses/by/4.0/,7
1877-5845,http://creativecommons.org/licenses/by-nc-nd/4.0/,6
1877-5845,https://www.elsevier.com/open-access/userlicense/1.0/,2
2211-6753,https://www.elsevier.com/tdm/userlicense/1.0/,271
2211-6753,https://www.elsevier.com/open-access/userlicense/1.0/,12
2211-6753,http://creativecommons.org/licenses/by/4.0/,4
2211-6753,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
1386-1425,https://www.elsevier.com/tdm/userlicense/1.0/,4170
1386-1425,https://www.elsevier.com/open-access/userlicense/1.0/,28
1386-1425,http://www.elsevier.com/tdm/userlicense/1.0/,25
1386-1425,http://creativecommons.org/licenses/by-nc-nd/4.0/,6
1386-1425,http://creativecommons.org/licenses/by/4.0/,3
1386-1425,http://www.elsevier.com/open-access/userlicense/1.0/,1
0584-8547,https://www.elsevier.com/tdm/userlicense/1.0/,781
0584-8547,https://www.elsevier.com/open-access/userlicense/1.0/,38
0584-8547,http://creativecommons.org/licenses/by-nc-nd/4.0/,9
0584-8547,http://creativecommons.org/licenses/by/4.0/,5
0584-8547,http://www.elsevier.com/open-access/userlicense/1.0/,1
0584-8547,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2212-134X,https://www.elsevier.com/tdm/userlicense/1.0/,546
1529-9430,https://www.elsevier.com/tdm/userlicense/1.0/,4211
1529-9430,http://www.elsevier.com/tdm/userlicense/1.0/,46
1529-9430,http://creativecommons.org/licenses/by-nc-nd/4.0/,27
1529-9430,https://www.elsevier.com/open-access/userlicense/1.0/,4
1529-9430,http://creativecommons.org/licenses/by/4.0/,2
1529-9430,http://www.elsevier.com/open-access/userlicense/1.0/,1
1529-9430,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1441-3523,https://www.elsevier.com/tdm/userlicense/1.0/,277
1441-3523,http://creativecommons.org/licenses/by-nc-nd/4.0/,3
2352-8273,https://www.elsevier.com/tdm/userlicense/1.0/,297
2352-8273,http://creativecommons.org/licenses/by-nc-nd/4.0/,270
2352-8273,http://creativecommons.org/licenses/by/4.0/,28
2352-8273,http://www.elsevier.com/tdm/userlicense/1.0/,2
2352-8273,http://creativecommons.org/licenses/by-nc-nd/3.0/igo/,1
1873-5061,https://www.elsevier.com/tdm/userlicense/1.0/,868
1873-5061,http://creativecommons.org/licenses/by-nc-nd/4.0/,732
1873-5061,http://creativecommons.org/licenses/by/4.0/,126
1873-5061,http://creativecommons.org/licenses/by-nc-nd/3.0/,8
1873-5061,http://www.elsevier.com/tdm/userlicense/1.0/,3
1873-5061,http://creativecommons.org/licenses/by/3.0/,3
0039-128X,https://www.elsevier.com/tdm/userlicense/1.0/,733
0039-128X,https://www.elsevier.com/open-access/userlicense/1.0/,9
0039-128X,http://creativecommons.org/licenses/by/4.0/,5
0039-128X,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
0039-128X,http://www.elsevier.com/tdm/userlicense/1.0/,2
0039-128X,http://creativecommons.org/licenses/by/3.0/,1
0167-4730,https://www.elsevier.com/tdm/userlicense/1.0/,243
0167-4730,https://www.elsevier.com/open-access/userlicense/1.0/,12
0167-4730,http://creativecommons.org/licenses/by/4.0/,4
0167-4730,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
0167-4730,http://www.elsevier.com/tdm/userlicense/1.0/,2
0167-4730,http://www.elsevier.com/open-access/userlicense/1.0/,1
2352-0124,https://www.elsevier.com/tdm/userlicense/1.0/,349
2352-0124,http://creativecommons.org/licenses/by/4.0/,7
2352-0124,https://www.elsevier.com/open-access/userlicense/1.0/,6
2352-0124,http://www.elsevier.com/tdm/userlicense/1.0/,1
0166-0616,https://www.elsevier.com/tdm/userlicense/1.0/,77
0166-0616,http://creativecommons.org/licenses/by-nc-nd/4.0/,73
0166-0616,http://creativecommons.org/licenses/by-nc-nd/3.0/,5
0166-0616,http://www.elsevier.com/tdm/userlicense/1.0/,1
0257-8972,https://www.elsevier.com/tdm/userlicense/1.0/,4156
0257-8972,https://www.elsevier.com/open-access/userlicense/1.0/,70
0257-8972,http://creativecommons.org/licenses/by/4.0/,21
0257-8972,http://www.elsevier.com/tdm/userlicense/1.0/,12
0257-8972,http://creativecommons.org/licenses/by-nc-nd/4.0/,10
0257-8972,http://creativecommons.org/licenses/by/3.0/,1
2468-0230,https://www.elsevier.com/tdm/userlicense/1.0/,253
1479-666X,https://www.elsevier.com/tdm/userlicense/1.0/,293
1479-666X,http://www.elsevier.com/tdm/userlicense/1.0/,6
1479-666X,http://creativecommons.org/licenses/by/4.0/,2
1479-666X,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
1479-666X,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
1550-7289,https://www.elsevier.com/tdm/userlicense/1.0/,2757
1550-7289,http://creativecommons.org/licenses/by-nc-nd/4.0/,34
1550-7289,http://www.elsevier.com/tdm/userlicense/1.0/,8
1550-7289,https://www.elsevier.com/open-access/userlicense/1.0/,3
1550-7289,http://creativecommons.org/licenses/by/4.0/,3
1550-7289,http://creativecommons.org/licenses/by-nc-nd/3.0/,3
1550-7289,http://creativecommons.org/licenses/by-nc-sa/4.0/,1
0263-9319,https://www.elsevier.com/tdm/userlicense/1.0/,537
0263-9319,http://www.elsevier.com/tdm/userlicense/1.0/,1
0039-6109,https://www.elsevier.com/tdm/userlicense/1.0/,520
0039-6109,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
0960-7404,https://www.elsevier.com/tdm/userlicense/1.0/,341
0960-7404,http://creativecommons.org/licenses/by-nc-nd/4.0/,8
0960-7404,http://www.elsevier.com/tdm/userlicense/1.0/,2
0960-7404,http://creativecommons.org/licenses/by/4.0/,1
1055-3207,https://www.elsevier.com/tdm/userlicense/1.0/,313
0039-6257,https://www.elsevier.com/tdm/userlicense/1.0/,319
0039-6257,http://creativecommons.org/licenses/by-nc-nd/4.0/,5
0039-6257,https://www.elsevier.com/open-access/userlicense/1.0/,1
2352-5541,https://www.elsevier.com/tdm/userlicense/1.0/,104
2352-5541,http://creativecommons.org/licenses/by/4.0/,2
2352-5541,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
2210-6707,https://www.elsevier.com/tdm/userlicense/1.0/,1084
2210-6707,https://www.elsevier.com/open-access/userlicense/1.0/,22
2210-6707,http://creativecommons.org/licenses/by-nc-nd/4.0/,16
2210-6707,http://creativecommons.org/licenses/by/4.0/,11
2210-6707,http://www.elsevier.com/tdm/userlicense/1.0/,6
2210-6707,http://creativecommons.org/licenses/by/3.0/,2
2210-6707,http://creativecommons.org/licenses/by-nc-sa/3.0/,1
2210-6707,http://creativecommons.org/licenses/by-nc-nd/3.0/,1
2210-5379,https://www.elsevier.com/tdm/userlicense/1.0/,190
2210-5379,https://www.elsevier.com/open-access/userlicense/1.0/,7
2210-5379,http://creativecommons.org/licenses/by/4.0/,1
2210-5379,http://creativecommons.org/licenses/by-nc-nd/4.0/,1
2352-4677,https://www.elsevier.com/tdm/userlicense/1.0/,179
2352-4677,https://www.elsevier.com/open-access/userlicense/1.0/,6
2352-4677,http://creativecommons.org/licenses/by/4.0/,6
2352-4677,http://creativecommons.org/licenses/by-nc-nd/4.0/,4
2213-1388,https://www.elsevier.com/tdm/userlicense/1.0/,295
2213-1388,http://creativecommons.org/licenses/by/4.0/,12
2213-1388,https://www.elsevier.com/open-access/userlicense/1.0/,4
2213-1388,http://www.elsevier.com/tdm/userlicense/1.0/,2
2213-1388,http://creativecommons.org/licenses/by-nc-nd/4.0/,2
2213-1388,http://creativecommons.org/licenses/by/3.0/,1
2468-2039,https://www.elsevier.com/tdm/userlicense/1.0/,133
2468-2039,http://creativecommons.org/licenses/by-nc-nd/4.0/,133
2214-9937,https://www.elsevier.com/tdm/userlicense/1.0/,73
2214-9937,http://creativecommons.org/licenses/by-nc-nd/4.0/,12
