issn,.id,V1
2211-7539,2015,41
2211-7539,2017,39
1010-660X,2016,59
1010-660X,2017,58
1010-660X,2015,58
1010-660X,2018,35
2387-0206,2017,428
2387-0206,2016,410
2387-0206,2015,365
2387-0206,2018,270
2340-9320,2017,20
2340-9320,2016,20
2340-9320,2015,15
2340-9320,2018,13
1357-3039,2016,222
1357-3039,2015,199
1357-3039,2017,181
1357-3039,2018,154
0959-9436,2017,217
0959-9436,2016,203
0959-9436,2018,198
0959-9436,2015,189
1755-2966,2017,40
1755-2966,2018,37
1755-2966,2016,26
1755-2966,2015,20
2212-6570,2018,31
2212-6570,2017,31
2212-6570,2015,24
2212-6570,2016,21
2214-5400,2018,199
2214-5400,2017,121
2214-5400,2016,86
2214-5400,2015,65
2214-0301,2016,28
2214-0301,2015,17
2214-0301,2018,15
2214-0301,2017,15
2215-0161,2018,142
2215-0161,2016,69
2215-0161,2015,64
2215-0161,2017,58
2352-3522,2018,28
2352-3522,2016,26
2352-3522,2017,19
0026-265X,2018,486
0026-265X,2016,364
0026-265X,2017,333
0026-265X,2015,181
0167-9317,2015,474
0167-9317,2016,382
0167-9317,2017,321
0167-9317,2018,230
0026-2692,2015,201
0026-2692,2017,191
0026-2692,2016,171
0026-2692,2018,164
1387-1811,2016,711
1387-1811,2018,637
1387-1811,2017,585
1387-1811,2015,554
0141-9331,2016,183
0141-9331,2017,172
0141-9331,2015,134
0141-9331,2018,131
1110-5690,2018,106
1110-5690,2017,68
1110-5690,2015,51
1110-5690,2016,49
1567-7249,2015,197
1567-7249,2018,104
1567-7249,2017,94
1567-7249,2016,89
2405-6758,2017,18
2405-6758,2018,15
2405-6758,2016,8
2405-6758,2015,3
0166-6851,2017,85
0166-6851,2016,76
0166-6851,2015,75
0166-6851,2018,69
2468-8231,2017,405
2468-8231,2018,404
0303-7207,2015,400
0303-7207,2018,360
0303-7207,2016,338
0303-7207,2017,332
2214-4269,2017,103
2214-4269,2018,90
2214-4269,2016,84
2214-4269,2015,81
2212-8778,2018,182
2212-8778,2017,168
2212-8778,2016,131
2212-8778,2015,111
2372-7705,2016,38
2372-7705,2017,34
2372-7705,2018,22
2372-7705,2015,18
2211-0348,2018,311
2211-0348,2017,193
2211-0348,2016,165
2211-0348,2015,105
0027-5107,2015,134
0027-5107,2016,64
0027-5107,2017,51
0027-5107,2018,44
1383-5718,2015,157
1383-5718,2016,127
1383-5718,2018,121
1383-5718,2017,76
1383-5742,2016,55
1383-5742,2017,53
1383-5742,2015,43
1383-5742,2018,29
1340-3540,2015,87
1340-3540,2018,79
1340-3540,2016,65
1340-3540,2017,63
1878-7789,2017,37
1878-7789,2016,35
1878-7789,2018,29
1878-7789,2015,24
2211-2855,2018,777
2211-2855,2017,730
2211-2855,2016,607
2211-2855,2015,497
2352-507X,2018,107
2352-507X,2017,81
2352-507X,2016,29
2352-507X,2015,19
1748-0132,2017,81
1748-0132,2016,78
1748-0132,2015,70
1748-0132,2018,69
2452-0748,2018,55
2452-0748,2017,50
2452-0748,2016,34
1549-9634,2018,594
1549-9634,2016,592
1549-9634,2017,254
1549-9634,2015,227
2589-5540,2018,1
2352-8540,2016,80
2352-8540,2015,76
2352-8540,2018,68
2352-8540,2017,66
0963-8695,2018,128
0963-8695,2017,124
0963-8695,2016,88
0963-8695,2015,80
0211-6995,2016,150
0211-6995,2018,146
0211-6995,2017,137
0211-6995,2015,83
2013-2514,2016,149
2013-2514,2017,128
2013-2514,2018,94
2013-2514,2015,83
1476-5586,2018,104
1476-5586,2017,104
1476-5586,2015,94
1476-5586,2016,82
0197-4580,2015,475
0197-4580,2016,466
0197-4580,2018,405
0197-4580,2017,357
2452-073X,2018,15
2452-073X,2017,8
2451-9944,2018,19
2451-9944,2017,14
2451-9944,2016,5
2352-2895,2018,45
2352-2895,2015,36
2352-2895,2017,29
2352-2895,2016,29
2529-8496,2017,25
2529-8496,2018,22
0925-2312,2016,1893
0925-2312,2018,1442
0925-2312,2015,1331
0925-2312,2017,1188
2213-1582,2018,430
2213-1582,2017,294
2213-1582,2016,239
2213-1582,2015,235
1052-5149,2017,80
1052-5149,2016,77
1052-5149,2015,75
1052-5149,2018,65
0028-3843,2018,131
0028-3843,2017,101
0028-3843,2016,98
0028-3843,2015,86
0733-8619,2016,87
0733-8619,2015,81
0733-8619,2017,75
0733-8619,2018,63
0941-9500,2018,96
0941-9500,2016,89
0941-9500,2017,27
0941-9500,2015,22
0960-8966,2017,872
0960-8966,2018,717
0960-8966,2015,649
0960-8966,2016,618
0304-3940,2015,808
0304-3940,2016,803
0304-3940,2017,801
0304-3940,2018,782
0168-0102,2018,161
0168-0102,2015,134
0168-0102,2016,129
0168-0102,2017,112
1042-3680,2015,88
1042-3680,2017,84
1042-3680,2018,83
1042-3680,2016,75
0161-813X,2017,206
0161-813X,2016,186
0161-813X,2018,181
0161-813X,2015,139
1871-6784,2016,899
1871-6784,2018,604
1871-6784,2017,95
1871-6784,2015,93
1872-5805,2017,40
1872-5805,2016,36
1872-5805,2015,35
1872-5805,2018,25
2052-2975,2016,136
2052-2975,2017,132
2052-2975,2018,124
2052-2975,2015,90
2352-3646,2016,18
2352-3646,2018,8
2352-3646,2017,8
2352-3646,2015,6
1573-5214,2016,46
1573-5214,2018,36
1573-5214,2017,20
1573-5214,2015,14
2468-0540,2018,23
2468-0540,2017,21
2468-0540,2016,11
1751-570X,2018,91
1751-570X,2017,79
1751-570X,2016,59
1751-570X,2015,47
2090-9977,2016,45
2090-9977,2018,44
2090-9977,2017,43
2090-9977,2015,32
1738-5733,2018,215
1738-5733,2017,208
1738-5733,2016,144
1738-5733,2015,94
2352-1791,2017,254
2352-1791,2016,120
2352-1791,2018,100
2352-1791,2015,13
0969-8051,2015,161
0969-8051,2016,128
0969-8051,2017,125
0969-8051,2018,87
0212-5382,2016,125
0212-5382,2015,114
0212-5382,2017,107
0212-5382,2018,70
0029-6465,2015,87
0029-6465,2016,78
0029-6465,2017,74
0029-6465,2018,56
1751-4851,2017,179
1751-4851,2016,168
1751-4851,2018,95
1751-4851,2015,90
0899-9007,2018,331
0899-9007,2015,267
0899-9007,2016,244
0899-9007,2017,229
0939-4753,2017,271
0939-4753,2018,186
0939-4753,2015,166
0939-4753,2016,161
0271-5317,2016,156
0271-5317,2018,144
0271-5317,2015,134
0271-5317,2017,112
2451-8476,2016,26
2451-8476,2017,23
2451-8476,2018,18
1871-403X,2016,104
1871-403X,2018,93
1871-403X,2017,91
1871-403X,2015,90
0889-8545,2015,84
0889-8545,2016,80
0889-8545,2017,79
0889-8545,2018,59
0964-5691,2018,365
0964-5691,2017,261
0964-5691,2015,261
0964-5691,2016,232
1463-5003,2016,118
1463-5003,2017,115
1463-5003,2015,112
1463-5003,2018,96
0078-3234,2018,68
0078-3234,2017,57
0078-3234,2015,42
0078-3234,2016,39
1542-0124,2018,83
1542-0124,2017,68
1542-0124,2016,61
1542-0124,2015,53
2542-5633,2018,5
2542-5633,2017,2
2352-7714,2016,30
2352-7714,2018,17
2352-7714,2017,17
2352-7714,2015,11
2468-6964,2017,22
2468-6964,2018,17
2352-9520,2017,11
2352-9520,2018,8
2352-9520,2016,6
2211-6923,2018,48
2211-6923,2015,41
2211-6923,2016,33
2211-6923,2017,23
2214-7160,2018,30
2214-7160,2015,18
2214-7160,2017,17
2214-7160,2016,13
0161-6420,2016,628
0161-6420,2015,563
0161-6420,2017,545
0161-6420,2018,491
2589-4196,2018,24
2468-6530,2018,288
2468-6530,2017,140
1573-4277,2017,63
1573-4277,2015,50
1573-4277,2018,46
1573-4277,2016,46
0030-3992,2018,640
0030-3992,2017,404
0030-3992,2016,307
0030-3992,2015,307
0143-8166,2018,319
0143-8166,2017,255
0143-8166,2016,232
0143-8166,2015,210
1230-3402,2017,52
1230-3402,2015,41
1230-3402,2018,40
1230-3402,2016,23
2214-5419,2018,32
2214-5419,2017,22
2214-5419,2015,14
2214-5419,2016,9
1042-3699,2016,75
1042-3699,2018,73
1042-3699,2017,73
1042-3699,2015,72
1348-8643,2018,21
1348-8643,2015,14
1348-8643,2017,11
1348-8643,2016,10
0169-1368,2017,565
0169-1368,2018,371
0169-1368,2015,310
0169-1368,2016,283
1344-0241,2017,38
1344-0241,2015,35
1344-0241,2016,32
1344-0241,2018,28
0030-5898,2016,116
0030-5898,2015,101
0030-5898,2018,88
0030-5898,2017,80
2405-5255,2017,133
2405-5255,2015,59
2405-5255,2016,41
2405-5255,2018,23
0030-6665,2018,153
0030-6665,2016,150
0030-6665,2017,139
0030-6665,2015,122
2468-5488,2018,47
2468-5488,2017,34
2468-5488,2016,3
0031-0182,2016,542
0031-0182,2017,533
0031-0182,2018,502
0031-0182,2015,454
1871-174X,2017,60
1871-174X,2016,59
1871-174X,2018,58
1871-174X,2015,51
1424-3903,2016,1363
1424-3903,2017,787
1424-3903,2018,612
1424-3903,2015,589
2405-8521,2018,69
2405-8521,2017,43
2405-8521,2016,33
2405-8521,2015,14
2405-6731,2016,40
2405-6731,2017,25
2405-6731,2018,18
1383-5769,2017,172
1383-5769,2016,146
1383-5769,2015,145
1383-5769,2018,138
1353-8020,2016,941
1353-8020,2018,688
1353-8020,2015,339
1353-8020,2017,276
1674-2001,2018,149
1674-2001,2015,137
1674-2001,2016,122
1674-2001,2017,113
0031-3025,2016,574
0031-3025,2017,552
0031-3025,2018,529
0031-3025,2015,479
0928-4680,2018,233
0928-4680,2017,39
0928-4680,2016,37
0928-4680,2015,32
0738-3991,2018,364
0738-3991,2017,342
0738-3991,2016,297
0738-3991,2015,267
0031-3955,2015,140
0031-3955,2017,137
0031-3955,2016,124
0031-3955,2018,106
0917-2394,2017,27
0917-2394,2018,24
0917-2394,2016,21
0917-2394,2015,15
2468-1245,2016,151
2468-1245,2017,136
2468-1245,2018,23
0887-8994,2015,295
0887-8994,2016,280
0887-8994,2017,279
0887-8994,2018,216
1875-9572,2018,175
1875-9572,2017,133
1875-9572,2016,114
1875-9572,2015,96
1002-0160,2017,176
1002-0160,2015,90
1002-0160,2016,80
1002-0160,2018,74
0196-9781,2015,243
0196-9781,2018,205
0196-9781,2016,180
0196-9781,2017,179
2211-2669,2016,30
2211-2669,2018,14
2211-2669,2017,12
0187-5337,2017,37
0187-5337,2016,34
0187-5337,2015,34
0187-5337,2018,24
2405-6030,2017,28
2405-6030,2016,20
2405-6030,2018,12
2405-6030,2015,4
2468-1717,2017,20
2468-1717,2018,6
2186-4950,2015,16
2186-4950,2017,10
2186-4950,2018,9
2186-4950,2016,9
2530-0644,2017,50
2530-0644,2018,30
1574-1192,2017,201
1574-1192,2015,118
1574-1192,2016,87
1574-1192,2018,73
1556-8598,2018,71
1556-8598,2016,67
1556-8598,2017,66
1556-8598,2015,63
2405-6561,2018,71
2405-6561,2017,65
2405-6561,2016,48
2405-6561,2015,48
1876-3804,2016,125
1876-3804,2017,112
1876-3804,2015,106
1876-3804,2018,95
2096-2495,2017,32
2096-2495,2018,28
2096-2495,2016,18
1734-1140,2015,333
1734-1140,2017,207
1734-1140,2016,202
1734-1140,2018,185
0091-3057,2015,235
0091-3057,2017,144
0091-3057,2016,128
0091-3057,2018,122
2213-4344,2016,27
2213-4344,2018,26
2213-4344,2015,26
2213-4344,2017,22
1572-1000,2017,383
1572-1000,2015,273
1572-1000,2018,215
1572-1000,2016,161
1569-4410,2018,75
1569-4410,2017,53
1569-4410,2015,48
1569-4410,2016,39
1120-1797,2016,1500
1120-1797,2018,762
1120-1797,2017,589
1120-1797,2015,328
1874-4907,2018,150
1874-4907,2017,116
1874-4907,2016,54
1874-4907,2015,31
1047-9651,2017,86
1047-9651,2015,84
1047-9651,2018,82
1047-9651,2016,80
2405-7991,2017,83
2405-7991,2018,78
2405-7991,2016,78
2212-6864,2018,53
2212-6864,2017,51
2212-6864,2016,48
2212-6864,2015,10
0031-9201,2018,138
0031-9201,2016,115
0031-9201,2017,108
0031-9201,2015,106
2405-6316,2018,51
2405-6316,2017,30
1571-0645,2016,143
1571-0645,2015,139
1571-0645,2018,115
1571-0645,2017,109
2352-4510,2016,7
2352-4510,2018,6
2352-4510,2017,6
0031-9384,2015,612
0031-9384,2016,492
0031-9384,2017,464
0031-9384,2018,408
0031-9406,2015,2228
0031-9406,2016,451
0031-9406,2017,300
0031-9406,2018,80
1874-3900,2015,274
1874-3900,2017,270
1874-3900,2018,237
1874-3900,2016,216
2468-2659,2017,50
2468-2659,2016,43
2468-2659,2018,34
2352-4073,2017,75
2352-4073,2016,41
2352-4073,2018,33
2352-4073,2015,30
0168-9452,2018,292
0168-9452,2015,228
0168-9452,2016,215
0168-9452,2017,177
1934-1482,2016,759
1934-1482,2017,754
1934-1482,2018,695
1934-1482,2015,650
1873-9652,2016,61
1873-9652,2018,59
1873-9652,2017,41
1873-9652,2015,38
0032-3861,2017,1035
0032-3861,2016,1025
0032-3861,2015,932
0032-3861,2018,894
0141-3910,2016,341
0141-3910,2015,306
0141-3910,2017,295
0141-3910,2018,275
0142-9418,2018,421
0142-9418,2017,412
0142-9418,2016,307
0142-9418,2015,214
0925-5214,2016,273
0925-5214,2018,216
0925-5214,2017,198
0925-5214,2015,182
0032-5910,2018,986
0032-5910,2017,918
0032-5910,2015,781
0032-5910,2016,714
2352-5517,2017,33
2352-5517,2016,26
2352-5517,2018,23
2352-5517,2015,15
1879-8500,2015,185
1879-8500,2017,173
1879-8500,2018,162
1879-8500,2016,139
0301-9268,2017,318
0301-9268,2015,302
0301-9268,2018,292
0301-9268,2016,263
0141-6359,2018,250
0141-6359,2017,203
0141-6359,2016,178
0141-6359,2015,129
2210-7789,2018,596
2210-7789,2015,465
2210-7789,2016,289
2210-7789,2017,227
2211-3355,2017,213
2211-3355,2015,176
2211-3355,2018,175
2211-3355,2016,165
0167-5877,2015,255
0167-5877,2016,253
0167-5877,2017,237
0167-5877,2018,231
0095-4543,2017,85
0095-4543,2016,81
0095-4543,2015,74
0095-4543,2018,66
1751-9918,2017,114
1751-9918,2018,99
1751-9918,2015,99
1751-9918,2016,94
0266-8920,2016,67
0266-8920,2018,45
0266-8920,2015,43
0266-8920,2017,24
2212-8271,2016,1727
2212-8271,2018,1363
2212-8271,2015,884
2212-8271,2017,814
1877-0509,2015,3474
1877-0509,2016,2497
1877-0509,2017,2286
1877-0509,2018,1510
1877-7058,2017,5516
1877-7058,2016,4236
1877-7058,2015,4225
1877-7058,2018,397
2210-9838,2015,204
2210-9838,2017,130
2210-9838,2016,34
2210-9838,2018,21
2351-9789,2015,1149
2351-9789,2018,959
2351-9789,2017,876
2351-9789,2016,127
1877-0428,2015,5893
1877-0428,2016,1733
1877-0428,2017,250
1877-0428,2018,87
2452-3216,2016,513
2452-3216,2017,401
2452-3216,2018,149
1540-7489,2018,592
1540-7489,2017,504
1540-7489,2015,430
0016-7878,2018,91
0016-7878,2017,89
0016-7878,2016,89
0016-7878,2015,83
1359-5113,2017,360
1359-5113,2018,336
1359-5113,2015,297
1359-5113,2016,270
0957-5820,2018,364
0957-5820,2017,329
0957-5820,2016,263
0957-5820,2015,197
1080-7446,2016,100
1080-7446,2017,89
1080-7446,2015,76
1080-7446,2018,59
1002-0071,2017,109
1002-0071,2016,100
1002-0071,2015,91
1002-0071,2018,88
0278-5846,2018,314
0278-5846,2017,199
0278-5846,2016,187
0278-5846,2015,143
0300-9440,2018,365
0300-9440,2015,335
0300-9440,2017,334
0300-9440,2016,329
1058-9813,2016,89
1058-9813,2017,84
1058-9813,2018,69
1058-9813,2015,32
2212-540X,2017,33
2212-540X,2016,32
2212-540X,2018,26
2212-540X,2015,24
1098-8823,2015,74
1098-8823,2018,65
1098-8823,2017,58
1098-8823,2016,52
2287-8882,2015,43
2287-8882,2018,40
2287-8882,2017,30
2287-8882,2016,28
0193-953X,2017,78
0193-953X,2015,76
0193-953X,2016,72
0193-953X,2018,59
0165-1781,2018,978
0165-1781,2016,784
0165-1781,2017,755
0165-1781,2015,751
0925-4927,2015,207
0925-4927,2017,157
0925-4927,2016,148
0925-4927,2018,131
1469-0292,2018,172
1469-0292,2016,147
1469-0292,2017,119
1469-0292,2015,110
0033-3182,2018,140
0033-3182,2015,125
0033-3182,2017,109
0033-3182,2016,102
1871-1014,2015,133
1871-1014,2018,106
1871-1014,2017,77
1871-1014,2016,67
0033-8389,2017,121
0033-8389,2015,120
0033-8389,2016,118
0033-8389,2018,100
1930-0433,2018,300
1930-0433,2017,191
1930-0433,2016,102
1930-0433,2015,49
2352-6211,2015,55
2352-6211,2016,41
2352-6211,2017,33
2352-6211,2018,31
0167-8140,2016,3014
0167-8140,2018,2776
0167-8140,2017,2381
0167-8140,2015,2237
1550-7424,2018,126
1550-7424,2017,105
1550-7424,2016,72
1550-7424,2015,68
0190-0528,2016,74
0190-0528,2015,56
0190-0528,2017,33
0190-0528,2018,32
1875-5372,2015,200
1875-5372,2016,181
1875-5372,2017,179
1875-5372,2018,95
2531-0488,2018,47
2352-3093,2017,11
2352-3093,2016,11
1381-5148,2018,224
1381-5148,2016,200
1381-5148,2017,167
1381-5148,2015,149
2213-2317,2018,276
2213-2317,2017,240
2213-2317,2015,179
2213-2317,2016,121
2352-3204,2016,45
2352-3204,2015,30
2352-3204,2017,26
2352-3204,2018,24
2352-4855,2016,149
2352-4855,2018,140
2352-4855,2017,118
2352-4855,2015,45
0951-8320,2018,357
0951-8320,2017,314
0951-8320,2015,284
0951-8320,2016,251
2352-9385,2018,71
2352-9385,2017,58
2352-9385,2016,29
2352-9385,2015,17
0034-4257,2018,507
0034-4257,2016,465
0034-4257,2015,451
0034-4257,2017,404
1755-0084,2015,127
1755-0084,2016,90
1755-0084,2017,34
1755-0084,2018,28
1507-1367,2016,92
1507-1367,2018,83
1507-1367,2015,79
1507-1367,2017,77
1472-6483,2018,341
1472-6483,2016,264
1472-6483,2017,240
1472-6483,2015,224
2405-6618,2016,36
2405-6618,2018,22
2405-6618,2015,16
2405-6618,2017,11
1052-0457,2017,26
1052-0457,2015,26
1052-0457,2018,24
1052-0457,2016,20
1750-9467,2016,119
1750-9467,2015,114
1750-9467,2018,90
1750-9467,2017,74
0275-5319,2017,266
0275-5319,2018,190
0275-5319,2016,147
0275-5319,2015,61
0191-3085,2016,13
0191-3085,2017,11
0191-3085,2015,11
1551-7411,2018,459
1551-7411,2017,270
1551-7411,2016,215
1551-7411,2015,98
0276-5624,2018,42
0276-5624,2016,40
0276-5624,2017,34
0276-5624,2015,32
2210-5395,2017,66
2210-5395,2015,46
2210-5395,2016,45
2210-5395,2018,36
0739-8859,2018,98
0739-8859,2016,86
0739-8859,2017,55
0739-8859,2015,50
0921-3449,2018,478
0921-3449,2017,288
0921-3449,2015,222
0921-3449,2016,136
2212-5345,2016,85
2212-5345,2018,76
2212-5345,2017,64
2212-5345,2015,48
2213-0071,2017,192
2213-0071,2018,184
2213-0071,2015,112
2213-0071,2016,111
1569-9048,2018,191
1569-9048,2016,182
1569-9048,2017,161
1569-9048,2015,160
2211-3797,2018,661
2211-3797,2017,597
2211-3797,2016,225
2211-3797,2015,75
0300-9572,2015,783
0300-9572,2018,749
0300-9572,2017,643
0300-9572,2016,586
1879-9337,2017,17
1879-9337,2016,11
1879-9337,2015,11
1879-9337,2018,8
0034-6667,2015,126
0034-6667,2016,119
0034-6667,2018,111
0034-6667,2017,108
2405-4283,2016,15
2405-4283,2017,5
2405-4283,2018,4
0101-3289,2018,117
0101-3289,2017,65
0101-3289,2015,61
0101-3289,2016,60
0085-5626,2016,59
0085-5626,2015,59
0085-5626,2018,51
0085-5626,2017,51
0102-695X,2017,115
0102-695X,2016,112
0102-695X,2015,106
0102-695X,2018,104
0102-3616,2018,185
0102-3616,2017,147
0102-3616,2015,128
0102-3616,2016,126
2255-4971,2017,146
2255-4971,2018,132
2255-4971,2015,127
2255-4971,2016,125
2530-299X,2017,12
2530-299X,2018,10
2254-8874,2018,117
2254-8874,2017,62
2254-8874,2016,49
2254-8874,2015,44
0123-9015,2017,110
0123-9015,2015,34
0123-9015,2016,32
0123-9015,2018,24
0120-5633,2016,200
0120-5633,2017,172
0120-5633,2018,120
0120-5633,2015,59
0120-8845,2016,43
0120-8845,2017,40
0120-8845,2015,29
0120-8845,2018,24
2530-3120,2017,40
2530-3120,2018,28
0121-8123,2017,49
0121-8123,2018,46
0121-8123,2016,42
0121-8123,2015,37
2444-4405,2017,45
2444-4405,2016,42
2444-4405,2018,7
1138-4891,2016,24
1138-4891,2017,21
1138-4891,2015,21
1138-4891,2018,20
0034-9356,2015,144
0034-9356,2018,129
0034-9356,2016,118
0034-9356,2017,114
2341-1929,2018,106
2341-1929,2017,91
2341-1929,2016,35
2341-1929,2015,25
2255-534X,2018,102
2255-534X,2017,66
2255-534X,2016,51
2255-534X,2015,50
2444-9725,2016,24
0716-8640,2017,123
0716-8640,2016,117
0716-8640,2015,114
0716-8640,2018,68
0185-1063,2018,53
0185-1063,2017,39
0185-1063,2016,36
0185-1063,2015,33
0870-2551,2017,212
0870-2551,2016,171
0870-2551,2018,170
0870-2551,2015,170
1136-1034,2018,24
1136-1034,2015,22
1136-1034,2017,20
1136-1034,2016,9
2530-3805,2018,24
2530-3805,2017,18
2468-9114,2017,371
2468-9114,2018,56
2214-4234,2017,15
2214-4234,2018,14
2214-4234,2016,12
2214-4234,2015,12
0889-857X,2016,78
0889-857X,2017,75
0889-857X,2018,74
0889-857X,2015,74
2452-2198,2017,64
2452-2198,2018,45
2452-2198,2016,25
1672-6308,2016,37
1672-6308,2017,36
1672-6308,2015,36
1672-6308,2018,32
1068-7971,2017,138
1068-7971,2015,137
1068-7971,2016,134
1068-7971,2018,90
2093-7911,2018,82
2093-7911,2017,62
2093-7911,2016,60
2093-7911,2015,54
0925-7535,2018,374
0925-7535,2017,285
0925-7535,2015,274
0925-7535,2016,266
1013-9052,2018,70
1013-9052,2015,42
1013-9052,2016,36
1013-9052,2017,33
1319-562X,2017,341
1319-562X,2018,329
1319-562X,2016,183
1319-562X,2015,133
1319-4534,2018,90
1319-4534,2017,76
1319-4534,2015,72
1319-4534,2016,70
1319-0164,2018,191
1319-0164,2017,187
1319-0164,2015,103
1319-0164,2016,99
0920-9964,2018,800
0920-9964,2015,507
0920-9964,2016,370
0920-9964,2017,329
2215-0013,2015,39
2215-0013,2016,26
2215-0013,2018,19
2215-0013,2017,12
2095-9273,2015,315
2095-9273,2017,278
2095-9273,2016,275
2095-9273,2018,229
0167-6423,2015,216
0167-6423,2018,149
0167-6423,2016,101
0167-6423,2017,95
1355-0306,2018,95
1355-0306,2015,92
1355-0306,2017,88
1355-0306,2016,84
2603-6363,2018,25
0048-9697,2018,4420
0048-9697,2017,2774
0048-9697,2016,2562
0048-9697,2015,1510
0304-4238,2018,670
0304-4238,2015,563
0304-4238,2016,532
0304-4238,2017,520
0037-0738,2016,240
0037-0738,2018,171
0037-0738,2015,154
0037-0738,2017,122
2214-1804,2016,73
2214-1804,2015,72
2214-1804,2017,51
2214-1804,2018,26
0924-4247,2018,628
0924-4247,2017,549
0924-4247,2016,525
0924-4247,2015,483
0925-4005,2018,2732
0925-4005,2017,2211
0925-4005,2016,1667
0925-4005,2015,1505
1383-5866,2018,839
1383-5866,2017,785
1383-5866,2015,689
1383-5866,2016,484
2050-1161,2015,53
2050-1161,2018,52
2050-1161,2017,46
2050-1161,2016,45
2050-0521,2018,103
2050-0521,2017,66
2050-0521,2016,56
2050-0521,2015,32
1877-5756,2018,78
1877-5756,2017,73
1877-5756,2016,54
1877-5756,2015,49
2405-8726,2016,52
2405-8726,2017,36
2405-8726,2018,23
2405-8726,2015,17
0165-1684,2018,397
0165-1684,2017,373
0165-1684,2015,371
0165-1684,2016,359
0923-5965,2018,180
0923-5965,2015,145
0923-5965,2017,143
0923-5965,2016,126
1569-190X,2018,138
1569-190X,2015,113
1569-190X,2017,108
1569-190X,2016,107
2352-7218,2017,107
2352-7218,2018,95
2352-7218,2015,84
2352-7218,2016,76
1389-9457,2017,1494
1389-9457,2015,822
1389-9457,2018,317
1389-9457,2016,294
1556-407X,2015,82
1556-407X,2017,80
1556-407X,2016,71
1556-407X,2018,64
0921-4488,2015,288
0921-4488,2016,276
0921-4488,2017,236
0921-4488,2018,214
2352-6483,2018,50
2352-6483,2017,15
2352-7110,2017,61
2352-7110,2018,57
2352-7110,2016,40
2352-7110,2015,15
0267-7261,2018,461
0267-7261,2017,325
0267-7261,2016,264
0267-7261,2015,240
0167-1987,2018,218
0167-1987,2016,209
0167-1987,2017,189
0167-1987,2015,181
0038-0806,2015,133
0038-0806,2018,107
0038-0806,2016,101
0038-0806,2017,93
2451-912X,2018,16
2451-912X,2017,16
2451-912X,2016,12
2589-2088,2018,1
0167-2738,2018,370
0167-2738,2016,337
0167-2738,2017,325
0167-2738,2015,294
0254-6299,2017,497
0254-6299,2018,471
0254-6299,2016,407
0254-6299,2015,332
1026-9185,2017,40
1026-9185,2018,31
1026-9185,2016,13
0265-9646,2016,61
0265-9646,2017,45
0265-9646,2015,45
0265-9646,2018,39
1752-9298,2017,58
1752-9298,2016,58
1752-9298,2015,57
1752-9298,2018,35
2445-4249,2017,22
2445-4249,2016,17
2445-4249,2018,14
1877-5845,2016,46
1877-5845,2018,36
1877-5845,2017,27
1877-5845,2015,20
2211-6753,2017,82
2211-6753,2016,66
2211-6753,2015,64
2211-6753,2018,59
1386-1425,2015,1654
1386-1425,2018,1144
1386-1425,2017,793
1386-1425,2016,604
0584-8547,2018,227
0584-8547,2016,195
0584-8547,2015,190
0584-8547,2017,169
2212-134X,2015,153
2212-134X,2017,138
2212-134X,2016,135
2212-134X,2018,120
1529-9430,2016,1305
1529-9430,2015,1102
1529-9430,2017,964
1529-9430,2018,886
1441-3523,2018,94
1441-3523,2015,62
1441-3523,2016,61
1441-3523,2017,60
2352-8273,2016,107
2352-8273,2018,93
2352-8273,2017,92
2352-8273,2015,7
1873-5061,2016,281
1873-5061,2018,237
1873-5061,2017,224
1873-5061,2015,129
0039-128X,2015,235
0039-128X,2016,186
0039-128X,2018,157
0039-128X,2017,157
0167-4730,2017,68
0167-4730,2015,60
0167-4730,2016,59
0167-4730,2018,58
2352-0124,2018,112
2352-0124,2016,93
2352-0124,2017,85
2352-0124,2015,60
0166-0616,2017,21
0166-0616,2018,19
0166-0616,2016,19
0166-0616,2015,19
0257-8972,2017,1187
0257-8972,2018,1120
0257-8972,2016,968
0257-8972,2015,893
2468-0230,2017,123
2468-0230,2018,97
2468-0230,2016,33
1479-666X,2018,95
1479-666X,2017,70
1479-666X,2015,68
1479-666X,2016,66
1550-7289,2017,917
1550-7289,2016,780
1550-7289,2015,697
1550-7289,2018,371
0263-9319,2017,146
0263-9319,2016,137
0263-9319,2015,137
0263-9319,2018,118
0039-6109,2016,136
0039-6109,2015,130
0039-6109,2017,129
0039-6109,2018,125
0960-7404,2018,124
0960-7404,2017,78
0960-7404,2016,77
0960-7404,2015,64
1055-3207,2016,81
1055-3207,2017,79
1055-3207,2018,77
1055-3207,2015,76
0039-6257,2018,96
0039-6257,2017,91
0039-6257,2016,70
0039-6257,2015,62
2352-5541,2018,42
2352-5541,2017,34
2352-5541,2016,18
2352-5541,2015,10
2210-6707,2018,504
2210-6707,2017,281
2210-6707,2016,171
2210-6707,2015,134
2210-5379,2018,81
2210-5379,2017,47
2210-5379,2015,32
2210-5379,2016,30
2352-4677,2016,58
2352-4677,2018,54
2352-4677,2017,36
2352-4677,2015,31
2213-1388,2018,90
2213-1388,2017,83
2213-1388,2016,67
2213-1388,2015,57
2468-2039,2016,47
2468-2039,2018,46
2468-2039,2017,40
2214-9937,2018,29
2214-9937,2017,23
2214-9937,2015,12
2214-9937,2016,9
2352-5509,2018,68
2352-5509,2017,43
2352-5509,2016,32
2352-5509,2015,30
2210-6502,2018,167
2210-6502,2017,74
2210-6502,2016,60
